Periodo;AbreviaEmpresa;IdInterrupcion;NroInterrupcion;UUNN;EE;TipoMed;NaturalezaInterrupcion;ResponsabilidadInterrupcion;ResponsableInterrupcion;PropiedadDeLaInstCausante;CausaInterrupcion;SolicitoFM;IniciaTramiteFM;EstadoFM;Motivo;TipoProgramada;ClasificacionMotivo;Submotivo;SaidiUUNN;Cumple;Fecha
202304;ENOSA;3685248;10244782;Piura;E102033;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Falla terminal cable;0;0;Sin Tramite;Falla;NULL;Interno;Falla terminal cable;0.000691808;0;30/04/2023
202304;ENOSA;3685267;130025553;Alto Piura;I140480;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.001923118;0;30/04/2023
202304;ENOSA;3685278;150244276;Sullana;I150963;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.001718509;0;30/04/2023
202304;ENOSA;3685297;150244277;Sullana;A1016  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.017029351;0;30/04/2023
202304;ENOSA;3685340;10244791;Piura;I100112;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.00013604;0;30/04/2023
202304;ENOSA;3685352;10244792;Piura;I100112;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.005653231;0;30/04/2023
202304;ENOSA;3685375;10244794;Piura;I100739;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000361191;0;30/04/2023
202304;ENOSA;3685391;10244798;Piura;E101661;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Caida conductor de red;0;0;Sin Tramite;Falla;NULL;Interno;Linea abierta o caida;0.002057383;0;30/04/2023
202304;ENOSA;3685552;150244280;Sullana;I150620;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;Sobrecarga;0.003230363;0;30/04/2023
202304;ENOSA;3685610;150244282;Sullana;I150620;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;Sobrecarga;0.003188482;0;30/04/2023
202304;ENOSA;3685611;150244283;Sullana;I150620;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;Sobrecarga;0.005973093;0;30/04/2023
202304;ENOSA;3685613;150244284;Sullana;I151119;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;Sobrecarga;0.000001422;0;30/04/2023
202304;ENOSA;3685617;150244285;Sullana;I150991;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Fuertes vientos;0;0;Sin Tramite;Otros y/o terceros;NULL;Interno;Fuertes vientos en la zona;0.004401682;0;30/04/2023
202304;ENOSA;3685788;70243118;Talara;E130465;Subestacion de Distribucion;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;0;0;Sin Tramite;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Expansion de redes;0.011684303;0;30/04/2023
202304;ENOSA;3686269;150244370;Sullana;I151133;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.000024978;0;30/04/2023
202304;ENOSA;3686544;120036976;Alto Piura;I140010;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Cometas;1;1;Procede;Otros y/o terceros;NULL;Interno;Objetos en redes (Cometas, cintas, etc);0.029610333;0;30/04/2023
202304;ENOSA;3686547;10244890;Piura;E101965;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Falla equipo (transformador,interruptor, seccionador de potencia etc);0;0;Sin Tramite;Falla;NULL;Interno;Averia de transformadores;0.000174909;0;30/04/2023
202304;ENOSA;3686580;30090189;Tumbes;A1061  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.008267921;0;30/04/2023
202304;ENOSA;3686604;30090191;Tumbes;A1061  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.009799965;0;30/04/2023
202304;ENOSA;3686616;30090193;Tumbes;A1061  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;No Procede;Otros y/o terceros;NULL;Interno;Otros;0.000822037;0;30/04/2023
202304;ENOSA;3686622;30090195;Tumbes;I120425;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Vandalismo;1;1;Procede;Otros y/o terceros;NULL;Interno;Vandalismo;0.010546413;0;30/04/2023
202304;ENOSA;3686746;10244905;Piura;I100720;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.000030879;0;30/04/2023
202304;ENOSA;3687002;10244918;Piura;I100195;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.031796941;0;30/04/2023
202304;ENOSA;3687449;10244955;Piura;E101625;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Animales (Felinos y Roedores);0;0;Sin Tramite;Falla;NULL;Interno;Animales (Felinos y/o roedores);0.000446414;0;30/04/2023
202304;ENOSA;3687672;150244551;Sullana;A1018  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000020607;0;30/04/2023
202304;ENOSA;3687791;70243167;Talara;I130149;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;No Procede;Otros y/o terceros;NULL;Interno;Aves;0.021604928;0;30/04/2023
202304;ENOSA;3687827;150244572;Sullana;A1016  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.03268964;0;30/04/2023
202304;ENOSA;3687846;150244575;Sullana;I151086;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;0;0;Sin Tramite;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000017984;0;30/04/2023
202304;ENOSA;3687861;150244580;Sullana;I150963;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.003353943;0;30/04/2023
202304;ENOSA;3687878;10245008;Piura;E170111;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000810088;0;30/04/2023
202304;ENOSA;3687881;150244587;Sullana;A1016  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.021527325;0;30/04/2023
202304;ENOSA;3687896;150244588;Sullana;I151086;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000038592;0;30/04/2023
202304;ENOSA;3687928;10245023;Piura;I100904;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Caida de arbol;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Caida de arboles;0.024642732;0;30/04/2023
202304;ENOSA;3687933;10245024;Piura;I100905;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.001175777;0;30/04/2023
202304;ENOSA;3688047;10245030;Piura;I100701;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Cortocircuito;0.008577393;0;30/04/2023
202304;ENOSA;3688072;10245031;Piura;I100904;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.000616068;0;30/04/2023
202304;ENOSA;3688125;10245032;Piura;P137   ;Subestacion de Potencia;No Programado, Fenomenos Naturales;Transmision;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.000462537;0;30/04/2023
202304;ENOSA;3688149;10245035;Piura;A1095  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Pendiente;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.048809753;0;30/04/2023
202304;ENOSA;3688221;10245042;Piura;I100011;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.005110581;0;30/04/2023
202304;ENOSA;3688297;10245050;Piura;E101430;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Contacto de red con arbol;0;0;Sin Tramite;Falla;NULL;Interno;Contacto de Red con arbol;0.004405115;0;30/04/2023
202304;ENOSA;3688343;150244638;Sullana;A1012  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;0;0;Sin Tramite;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.048651531;0;30/04/2023
202304;ENOSA;3688386;10245062;Piura;I100236;Seccion de Linea o Alimentador;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Otros fenomenos naturales y/o ambientales;1;1;Procede;Otros y/o terceros;NULL;NULL;Condiciones climaticas extremas;0.019919108;0;30/04/2023
202304;ENOSA;3688427;150244639;Sullana;A1013  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.009296306;0;30/04/2023
202304;ENOSA;3688433;10245066;Piura;I100730;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.003752985;0;30/04/2023
202304;ENOSA;3688509;10245068;Piura;I100135;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.013446614;0;30/04/2023
202304;ENOSA;3688718;10245073;Piura;I100251;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Cortocircuito;0.034362847;0;30/04/2023
202304;ENOSA;3688868;30090245;Tumbes;I120044;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.000116719;0;30/04/2023
202304;ENOSA;3688881;200243050;Bajo Piura;A1077  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.00020731;0;30/04/2023
202304;ENOSA;3688891;200243051;Bajo Piura;I179972;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.014189821;0;30/04/2023
202304;ENOSA;3688911;200243052;Bajo Piura;A1078  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.000279843;0;30/04/2023
202304;ENOSA;3688938;200243053;Bajo Piura;I179997;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Cometas;1;1;Procede;Otros y/o terceros;NULL;Interno;Objetos en redes (Cometas, cintas, etc);0.040234728;0;30/04/2023
202304;ENOSA;3688940;30090251;Tumbes;A1082  ;Alimentador Media Tension;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Reparacion de Falso contacto/Punto caliente;0.000171189;0;30/04/2023
202304;ENOSA;3689062;10245096;Piura;E101419;Subestacion de Distribucion;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.000058735;0;30/04/2023
202304;ENOSA;3689159;10245100;Piura;I100903;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.002411007;0;30/04/2023
202304;ENOSA;3689275;10245102;Piura;I100649;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.011718902;0;30/04/2023
202304;ENOSA;3689308;200243059;Bajo Piura;I179972;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.011149145;0;30/04/2023
202304;ENOSA;3689436;10245109;Piura;E102431;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Animales (Felinos y Roedores);0;0;Sin Tramite;Falla;NULL;Interno;Animales (Felinos y/o roedores);0.005006284;0;30/04/2023
202304;ENOSA;3689493;10245111;Piura;A1124  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.070407666;0;30/04/2023
202304;ENOSA;3690079;150244700;Sullana;I150913;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000089116;0;30/04/2023
202304;ENOSA;3690086;150244704;Sullana;I150822;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000009096;0;30/04/2023
202304;ENOSA;3690093;150244705;Sullana;I150822;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000020232;0;30/04/2023
202304;ENOSA;3690494;30090287;Tumbes;A1061  ;Alimentador Media Tension;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Transferencia de cargas;0.000612497;0;30/04/2023
202304;ENOSA;3690642;150244735;Sullana;A1016  ;Alimentador Media Tension;No Programado, Fenomenos Naturales;Distribucion;Fenomenos Naturales;Propia;Descargas atmosfericas;0;0;Sin Tramite;Falla;NULL;Interno;Descarga atmosferica;0.003623856;0;30/04/2023
202304;ENOSA;3690770;10245164;Piura;A1131  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000516899;0;30/04/2023
202304;ENOSA;3691041;10245184;Piura;E170039;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Animales (Felinos y Roedores);0;0;Sin Tramite;Falla;NULL;Interno;Animales (Felinos y/o roedores);0.000112287;0;30/04/2023
202304;ENOSA;3691110;70243272;Talara;I130251;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Vandalismo;1;1;Procede;Otros y/o terceros;NULL;Interno;Vandalismo;0.034465021;0;30/04/2023
202304;ENOSA;3691156;10245186;Piura;A1131  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000104772;0;30/04/2023
202304;ENOSA;3691452;10245198;Piura;E101269;Subestacion de Distribucion;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.000357916;0;30/04/2023
202304;ENOSA;3691615;10245211;Piura;E102269;Subestacion de Distribucion;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.000147809;0;30/04/2023
